order_id,student_id
7386e83c-305c-40cd-87a2-36bf8099cc89,83228bd6-775a-4086-b580-6a29a9a50fa3
f93be624-28fc-48d0-a852-9ae84060f70a,e4f3448d-fc69-49fb-a70e-f6cd1545b6d2
73abc894-1f9a-4c5c-b8da-03d10d6e0edf,34f7e237-a7ca-41a5-9272-2512579c9103
b84cea50-f87c-49b7-9ff0-de6afb86a421,7dd409ef-ae7a-4873-bb52-a8d2b611c239
5e1a2a1c-6dbe-4f18-b81e-cdaa19301193,f7243633-fd1b-4b51-8647-deaabf9bfdf0
f931fb9b-0297-40ec-be7b-3a6747dd6d72,491d8dc1-8e6f-4aae-aa3e-400ea81d9f0d
4dd2966f-18f3-4380-accf-dbd4419b500e,b6c5a22f-b7f5-4161-87f4-77fbf8e63d6c
ee285f66-a4eb-4cee-82a8-15b23719a137,9cc7060a-76bd-4ec5-92ca-61d14c4e249c
f941b6d6-2378-443b-a0ec-e60962b7ccdd,2576cc0d-4aa3-4338-be79-e26a45ba15cb
b8ca0e7d-d276-406c-8d77-33ea3475d0f3,e29502ca-6dfb-4766-94e8-e31a54e19652
f94d3031-6286-4b69-9ef4-21fb4f0e49c1,bafd2806-a8e4-4f54-bc88-289bd2026a07
b8c5ea06-dc51-4204-97fd-6c131f488926,47867afe-25f4-4968-8e00-023098231cf8
6babbf5e-94fd-4db5-b905-9916789599bd,015342e4-cc23-416e-88b7-57042c7d6312
f9988381-50d1-40ba-ae1d-dcbd939b14b4,26f4d3e5-1d4f-4c78-87a3-50076d5cd963
f99f6ccf-6a50-452a-b42e-bc35c5d3986b,ba6c327b-1bcb-48fa-9651-389e53dfad2a
f9b6f1df-958e-42ec-9ccd-38f3cad45da5,24f56a22-ae48-421d-bf26-44d2bd697716
b8f70bd3-1048-4253-a773-08720950882d,3d3c0624-825a-4b08-90f1-c9991317c675
2e041609-d624-4bed-9b39-f4f1263df9dd,9a7994b6-4b6c-4aa8-b5c4-2c7e43073236
2e045b13-781d-443c-80fa-ddf40c7b8848,1853543b-c3c2-4ab5-8060-79753613469e
a01b0683-261b-4f1b-8c05-b61507ce2c67,6ec980a4-e4ee-4fff-b801-6f9d07deb744
7441cd29-31c3-4848-bf20-4f3fda8deb09,9a15b01d-593f-4fd9-ae31-2ea056241054
f9d54d22-725e-426a-acf5-837798b35e6e,d68c24f1-341f-41dc-9ce4-dfd2d2d74ae4
744952a8-8af3-403e-b178-b62f83dce5f4,9b97aa98-2d92-463c-b319-672626b6f2ff
fc085ca3-966b-4c8e-8984-e4c5e716d908,b4ee4776-5c63-45fd-b104-2f8f14a605b6
f9f29ea1-1321-4a7e-92a9-d75a05a5531d,c500a9f4-2589-4aa9-9941-d24900f07bbb
7486d2c5-4bea-49da-9f46-bdee04786ddc,c4f8f829-4eed-4011-bb0b-52e9e3da352e
74c7076d-d8a5-4e5e-b9a8-55eb129cd9d0,50423848-2b5a-42fc-8bd8-aa19dfc0efc5
750dc5be-3c1e-47fe-9eb3-2ea6868ecf1e,b71dea69-80d4-47ce-9e3f-9c44d94bb573
adb8c716-de45-4f94-b582-07693e196bb0,25fb77a7-6a38-4022-8159-56ab74ff5ba0
b97a92f8-9376-47f5-ad61-027cc2c45173,8e0bc44e-980b-4e94-9ebc-371d5c362cc4
78f7594e-03dc-4d4f-a669-472c20d3bd41,205a2aff-bec4-4dc6-9937-8a3f6eec6516
fa6801d4-561d-42bb-858e-da7167e7c705,2b509561-8852-4ef1-9542-4e9995d71a85
27a4148e-eed5-49dc-bb63-7394b082c888,3d01548b-75a3-40c4-b2f4-dc7f52a820b6
75464ef8-d545-4b51-a2c9-1a06b4ad12e5,e6536b41-64fb-4e52-8aee-e9f10eedb6eb
faa802bb-87de-4c7e-9202-e6c58fc8d0a2,529af66c-343c-4682-be28-792f44a7af28
d61b4b61-518f-4fbf-abd7-2e28285efc66,aa8702be-7dbc-4e3f-ab6e-a7c5663b09e1
add753ff-423f-4fd9-a3ba-a106181bb007,35488248-5ed0-4e49-ad94-8b279bfc6a10
adf64828-6fe8-4dcb-8083-9472ce617692,a4b676b4-7555-4c19-b268-a650bb43a3ff
75dcc4e9-e8d3-4d66-8a9a-5343f68328fa,eef0da2a-2f7c-45d3-a26d-0082cd871289
ba0dfa5e-7c46-4142-aa21-ec5002d1906d,6b628f68-dd4d-44b2-bf3d-7cadc5d39364
75fd939c-75f3-4307-8045-d311c0885b21,870079f3-31f3-4ae7-9bc9-aecb893ec497
76132c77-cc42-4a6d-ad6c-28696bb73e41,16e76c7f-194b-463c-8773-6719871c356a
1d870e62-123f-4492-806d-7d1ce458d3b3,8b3ee063-bf5e-497b-8ef2-b9df9aaec98f
fb197872-f725-49e6-abee-c13196677fa0,00471913-af84-49b6-8632-b41ed663fe81
fb374f1a-184c-4c43-abad-02e4c77c2ce1,6a8c8eda-3422-42a8-8cd2-0154a83e57d9
2f16549a-d8ac-490e-9a9d-5c6592208621,f7567618-fd48-4f3e-803a-905950233d03
766e05a5-2d52-4c87-8d19-8dbd66f0d82c,db0697b3-d801-470c-92d5-ff10a38b983d
ef2fc7b6-3edf-4242-9208-65f4a825af13,77a39c7f-4802-4018-8e51-0c9f84eccf11
ba429bb6-ab47-4b03-9e5a-c134844c22a1,6415988e-9671-4388-b8e6-eb3868130388
fb55d0a7-aeb0-4d25-9841-f93e65fce1df,e9301b1e-d515-4739-a521-65723d6d7526
2f350fa6-b08a-488d-83e3-6eeab3416384,d372307d-e7b4-4b65-a124-440b48978c6e
76c57c90-7b4b-4aa0-8165-ebb17fbe4afc,d08967f2-acc0-4a9c-b8ee-7d881552664f
fb68b83e-1c1b-4aa5-8061-2cb0ffaae34f,df2a4972-bc1e-49bd-af64-a63502b6c81f
fb72ae5f-37fb-48bf-b325-d1a69672d288,c5b7af8f-e779-42ba-a09d-e3d704a79fd7
6d806fda-3cc1-4382-bc74-7ee2d7994965,ce2c96bf-c161-4cfc-ad52-1813dd002c45
4acd1a03-0313-4c88-8160-69bb8e74b34b,dfe2c187-9c28-4139-8281-da7e67592b90
ba8713da-ee4b-4634-87d4-13dc17d21a8a,d4fab957-6256-4b72-8770-d8758b9adb10
ef9bc6b1-5362-4263-8205-987edbd66cff,6d5a8f34-6eb9-4175-ba1e-d835727462d6
1022e35c-6291-483e-99f0-bf642a5d8fd2,64454d12-45cf-48b8-8a3f-8a8ca3b8c3c7
f034c880-3959-4c90-9630-6c69b423937f,8b483dd2-0f28-461a-8066-613a71f8fb18
baafef3d-2d63-4552-97d5-9fc503e8e2eb,a6c43f13-d0fe-4acf-b22a-6ca09bf7eb3c
2f98348c-2f7f-411e-bde0-9b316e3c6c8e,625f4673-7b5c-4f2b-ba30-285cef944422
2f9c6c15-dda1-4a05-8a37-a571ee1fb8de,00345b99-da39-44ad-b87e-abcd953c8554
fbeb0159-8401-4c7a-b2a7-d344de5ea6dd,d2fd6be4-e7f0-4b15-8823-0ea9c020b528
778b0114-9930-4249-a9f5-94202db61daa,cd30748b-bbaa-4f1d-a5a4-570a297c15d2
fc00d96f-8e9a-4a49-86d2-b79799062f31,db0697b3-d801-470c-92d5-ff10a38b983d
77e175ca-990b-45c2-84c2-7ee42d58bf0d,3b0e00d2-3e1b-4d5d-9f00-cd76d5aba2f8
efd0cd0f-8e2f-4190-89c1-37e6e99629f6,4b830271-ff6e-44a2-849a-c5ad3c2bdcfa
fc5ed568-be8f-4c0e-8b04-116f24c10a11,7d3f1b9f-5823-4b65-bc7c-32e8bca34092
fc6b0933-7c41-4f3b-a246-195db36190ae,d639100a-f16b-4f04-881a-80e9a7005c55
bb378a53-c93f-4411-bd09-2f47645e1c48,16fc3e3c-547e-464f-b40a-fdc8718ca638
aed29b59-ea65-4f2c-ab0f-9c83b3e20b0e,1f57d041-12e0-41e0-93c2-815c26a74dd1
f0d969aa-9d9d-4f3e-ba9d-f0238cfbf924,27d10912-f7a4-4922-a559-234611f49cd8
302f1383-4ce2-4cbc-9282-0a8f07cc74fd,d68a878e-4f20-4a13-87ff-fffc9fb795e4
fd23569b-b269-493c-998c-da783178cc89,750a17b9-3428-4825-8be1-c5df47b8a57f
aedd5fb6-7153-4005-a237-724f99da4c32,c29336f7-cecd-44c5-914a-651bc893cb19
304e8b58-cef6-4ed1-b285-b29fa078678a,8d36aa5f-7788-4ff0-9099-b09d64ee7db2
6df66374-aa60-42f9-aa36-8b54a09f6426,70df252c-cce3-4abd-bcbb-c26da080cad5
306d5830-1a13-4a41-826c-46f9f01b6d5c,89eab038-c96c-4c15-a61a-9bf73213bc8f
f04a75f2-b025-499a-925b-a58d1913f082,dd0a077a-7080-47d8-8859-0462ba734eae
f06486e9-3e3e-4099-8e30-66f4f616f920,87d173aa-6378-476c-bbc4-0cf9c1e71bb8
bbf8b521-55c1-474d-bbb3-bee74588ec6d,c900c5d7-141d-4599-8984-00f654105950
fde418a4-c6b9-4f7f-a8bd-e99b560a79a6,3364ac43-9fe9-4fdf-a99b-bb4db9d6170f
aeff3366-d29b-473d-a853-50c14ab0bf58,3dec8091-b93f-43ac-bc41-3decb1b9a6d2
788032be-329b-4348-9689-0e919448a650,16ace97e-3121-4674-b16a-d58f0923b374
bc30ad74-9a97-407f-8433-5b2342047843,be4ec0c3-f51e-4902-98f9-942076d0c7e6
bc6fe302-0140-4cc0-932e-852460236542,82228d1e-c0ac-4204-870f-0b82c3d17c06
fe3f6185-64a4-47cc-895e-c0c6a48708c5,5400ab80-ad28-4777-87ff-b53062a66a12
bc943725-4548-46a9-a84d-7f452611516f,54323121-e6dc-43e3-a45e-d221e0e6453d
fe5e7f4e-550d-46ff-8f57-00d082aa824e,7d6376e5-9308-46f1-a065-1a355bdcb7bf
d1649bb9-3581-462f-9df8-3988b5b6f62b,ba4ea344-2701-4519-99de-9b2d50ad6b0c
79e46926-68d4-4bea-80cc-57def1e3c3ed,0c4d0db8-c022-478d-af82-07569de2df94
bcef3d4c-2f41-4ab7-9707-c8e435f5de0e,de4a8d5d-1d51-4e65-8e4f-82e93fa239a8
bcf76438-10ad-4d0d-a829-8200b1c9f6d6,88cdfc87-1455-4cf1-acf4-ae55ebd3bb73
bd4408a1-fbce-487d-a3a2-b33b06bd35ba,998f6fec-25d1-4e81-b7a6-071547a19062
5020c25e-89cb-4021-93d3-a497fa489778,ace4fa52-8fb1-458a-93b6-4afc1c9b2a32
bd1ed796-28ae-4773-8dcc-96eb43622fd6,777e100f-4d7d-475f-aa95-63487d4ce313
3162d321-2425-4b91-9fde-87af2cc40a9d,0d9d4a18-ab6f-4f9c-8f30-b5006ab1bca3
bdf452a8-a170-46ae-a0cc-f776788448cb,0246af8c-4736-497a-acd0-390de9183149
af874615-e221-4920-b1f0-f169a908007c,98ab1db6-211d-4d8e-ace5-30230a7fe3ea
796b2442-cc9a-4694-b882-ea60b6742bff,19f22983-6e64-4a87-abe3-446d3dde6258
ff9e796b-ee7f-41f3-ad34-37b17780b56e,2bd6e451-7a3a-4a43-88c1-514dcfa2ccdd
8a028bce-e697-481f-a247-8ce9ee1e89f4,a0fd306f-3943-4b5f-ab31-452d04be233e
